Row,prolific_pid,block,correct_input,rt,srt_input_pressed,srt_sequence_index,srt_trial_index,trial_index,trial_type,was_input_correct,responses,experiment,useragent,survey_part
3429,5b842ff5338a930001565f9d,16,0,401,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3430,5b842ff5338a930001565f9d,16,3,351,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3431,5b842ff5338a930001565f9d,16,2,383,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3432,5b842ff5338a930001565f9d,17,3,284,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3433,5b842ff5338a930001565f9d,17,1,300,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3434,5b842ff5338a930001565f9d,17,3,382,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3435,5b842ff5338a930001565f9d,17,2,216,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3436,5b842ff5338a930001565f9d,17,0,350,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3437,5b842ff5338a930001565f9d,17,1,767,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3438,5b842ff5338a930001565f9d,17,0,432,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3439,5b842ff5338a930001565f9d,17,2,484,1,8,8,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3440,5b842ff5338a930001565f9d,17,2,1567,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3441,5b842ff5338a930001565f9d,17,1,433,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3442,5b842ff5338a930001565f9d,17,0,516,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3443,5b842ff5338a930001565f9d,17,3,433,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3444,5b842ff5338a930001565f9d,17,2,301,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3445,5b842ff5338a930001565f9d,18,3,551,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3446,5b842ff5338a930001565f9d,18,1,366,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3447,5b842ff5338a930001565f9d,18,3,366,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3448,5b842ff5338a930001565f9d,18,2,298,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3449,5b842ff5338a930001565f9d,18,0,418,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3450,5b842ff5338a930001565f9d,18,1,416,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3451,5b842ff5338a930001565f9d,18,0,585,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3452,5b842ff5338a930001565f9d,18,2,351,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3453,5b842ff5338a930001565f9d,18,1,316,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3454,5b842ff5338a930001565f9d,18,0,416,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3455,5b842ff5338a930001565f9d,18,3,268,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3456,5b842ff5338a930001565f9d,18,2,533,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3457,5b842ff5338a930001565f9d,19,3,383,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3458,5b842ff5338a930001565f9d,19,1,366,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3459,5b842ff5338a930001565f9d,19,3,416,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3460,5b842ff5338a930001565f9d,19,2,250,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3461,5b842ff5338a930001565f9d,19,0,366,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3462,5b842ff5338a930001565f9d,19,1,350,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3463,5b842ff5338a930001565f9d,19,0,584,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3464,5b842ff5338a930001565f9d,19,2,283,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3465,5b842ff5338a930001565f9d,19,1,550,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3466,5b842ff5338a930001565f9d,19,0,367,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3467,5b842ff5338a930001565f9d,19,3,284,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3468,5b842ff5338a930001565f9d,19,2,350,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3469,5b842ff5338a930001565f9d,20,3,333,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3470,5b842ff5338a930001565f9d,20,1,334,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3471,5b842ff5338a930001565f9d,20,3,416,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3472,5b842ff5338a930001565f9d,20,2,317,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3473,5b842ff5338a930001565f9d,20,0,533,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3474,5b842ff5338a930001565f9d,20,1,483,2,6,6,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3475,5b842ff5338a930001565f9d,20,1,1568,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3476,5b842ff5338a930001565f9d,20,0,533,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3477,5b842ff5338a930001565f9d,20,2,401,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3478,5b842ff5338a930001565f9d,20,1,352,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3479,5b842ff5338a930001565f9d,20,0,417,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3480,5b842ff5338a930001565f9d,20,3,283,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3481,5b842ff5338a930001565f9d,20,2,415,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3482,5b842ff5338a930001565f9d,21,3,316,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3483,5b842ff5338a930001565f9d,21,1,335,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3484,5b842ff5338a930001565f9d,21,3,316,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3485,5b842ff5338a930001565f9d,21,2,282,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3486,5b842ff5338a930001565f9d,21,0,451,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3487,5b842ff5338a930001565f9d,21,1,433,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3488,5b842ff5338a930001565f9d,21,0,483,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3489,5b842ff5338a930001565f9d,21,2,333,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3490,5b842ff5338a930001565f9d,21,1,283,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3491,5b842ff5338a930001565f9d,21,0,436,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3492,5b842ff5338a930001565f9d,21,3,250,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3493,5b842ff5338a930001565f9d,21,2,515,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3494,5b842ff5338a930001565f9d,22,3,316,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3495,5b842ff5338a930001565f9d,22,1,316,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3496,5b842ff5338a930001565f9d,22,3,316,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3497,5b842ff5338a930001565f9d,22,2,250,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3498,5b842ff5338a930001565f9d,22,0,417,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3499,5b842ff5338a930001565f9d,22,1,400,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3500,5b842ff5338a930001565f9d,22,0,467,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3501,5b842ff5338a930001565f9d,22,2,383,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3502,5b842ff5338a930001565f9d,22,1,317,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3503,5b842ff5338a930001565f9d,22,0,550,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3504,5b842ff5338a930001565f9d,22,3,316,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3505,5b842ff5338a930001565f9d,22,2,535,1,12,12,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3506,5b842ff5338a930001565f9d,22,2,2218,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3507,5b842ff5338a930001565f9d,23,3,283,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3508,5b842ff5338a930001565f9d,23,1,366,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3509,5b842ff5338a930001565f9d,23,3,350,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3510,5b842ff5338a930001565f9d,23,2,267,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3511,5b842ff5338a930001565f9d,23,0,316,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3512,5b842ff5338a930001565f9d,23,1,417,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3513,5b842ff5338a930001565f9d,23,0,452,1,7,7,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3514,5b842ff5338a930001565f9d,23,0,1951,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3515,5b842ff5338a930001565f9d,23,2,734,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3516,5b842ff5338a930001565f9d,23,1,351,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3517,5b842ff5338a930001565f9d,23,0,467,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3518,5b842ff5338a930001565f9d,23,3,282,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3519,5b842ff5338a930001565f9d,23,2,635,1,12,12,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3520,5b842ff5338a930001565f9d,23,2,1667,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3521,5b842ff5338a930001565f9d,24,3,450,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3522,5b842ff5338a930001565f9d,24,1,398,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3523,5b842ff5338a930001565f9d,24,3,400,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3524,5b842ff5338a930001565f9d,24,2,285,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3525,5b842ff5338a930001565f9d,24,0,299,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3526,5b842ff5338a930001565f9d,24,1,367,2,6,6,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3527,5b842ff5338a930001565f9d,24,1,1250,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3528,5b842ff5338a930001565f9d,24,0,582,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3529,5b842ff5338a930001565f9d,24,2,416,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3530,5b842ff5338a930001565f9d,24,1,301,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3531,5b842ff5338a930001565f9d,24,0,451,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3532,5b842ff5338a930001565f9d,24,3,367,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3533,5b842ff5338a930001565f9d,24,2,284,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3534,5b842ff5338a930001565f9d,25,3,533,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3535,5b842ff5338a930001565f9d,25,1,333,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3536,5b842ff5338a930001565f9d,25,3,384,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3537,5b842ff5338a930001565f9d,25,2,248,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3538,5b842ff5338a930001565f9d,25,0,283,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3539,5b842ff5338a930001565f9d,25,1,432,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3540,5b842ff5338a930001565f9d,25,0,583,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3541,5b842ff5338a930001565f9d,25,2,317,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3542,5b842ff5338a930001565f9d,25,1,315,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3543,5b842ff5338a930001565f9d,25,0,483,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3544,5b842ff5338a930001565f9d,25,3,267,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3545,5b842ff5338a930001565f9d,25,2,366,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3546,5b842ff5338a930001565f9d,26,3,416,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3547,5b842ff5338a930001565f9d,26,1,282,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3548,5b842ff5338a930001565f9d,26,3,383,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3549,5b842ff5338a930001565f9d,26,2,382,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3550,5b842ff5338a930001565f9d,26,0,433,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3551,5b842ff5338a930001565f9d,26,1,466,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3552,5b842ff5338a930001565f9d,26,0,466,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3553,5b842ff5338a930001565f9d,26,2,367,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3554,5b842ff5338a930001565f9d,26,1,266,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3555,5b842ff5338a930001565f9d,26,0,434,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3556,5b842ff5338a930001565f9d,26,3,299,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3557,5b842ff5338a930001565f9d,26,2,451,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3558,5b842ff5338a930001565f9d,27,3,283,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3559,5b842ff5338a930001565f9d,27,1,250,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3560,5b842ff5338a930001565f9d,27,3,400,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3561,5b842ff5338a930001565f9d,27,2,217,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3562,5b842ff5338a930001565f9d,27,0,348,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3563,5b842ff5338a930001565f9d,27,1,350,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3564,5b842ff5338a930001565f9d,27,0,517,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3565,5b842ff5338a930001565f9d,27,2,516,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3566,5b842ff5338a930001565f9d,27,1,332,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3567,5b842ff5338a930001565f9d,27,0,466,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3568,5b842ff5338a930001565f9d,27,3,251,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3569,5b842ff5338a930001565f9d,27,2,299,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3570,5b842ff5338a930001565f9d,28,3,433,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3571,5b842ff5338a930001565f9d,28,1,399,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3572,5b842ff5338a930001565f9d,28,3,367,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3573,5b842ff5338a930001565f9d,28,2,217,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3574,5b842ff5338a930001565f9d,28,0,466,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3575,5b842ff5338a930001565f9d,28,1,483,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3576,5b842ff5338a930001565f9d,28,0,467,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3577,5b842ff5338a930001565f9d,28,2,317,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3578,5b842ff5338a930001565f9d,28,1,315,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3579,5b842ff5338a930001565f9d,28,0,467,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3580,5b842ff5338a930001565f9d,28,3,285,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3581,5b842ff5338a930001565f9d,28,2,350,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3582,5b842ff5338a930001565f9d,29,3,316,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3583,5b842ff5338a930001565f9d,29,1,266,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3584,5b842ff5338a930001565f9d,29,3,333,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3585,5b842ff5338a930001565f9d,29,2,251,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3586,5b842ff5338a930001565f9d,29,0,499,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3587,5b842ff5338a930001565f9d,29,1,470,2,6,6,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3588,5b842ff5338a930001565f9d,29,1,1717,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3589,5b842ff5338a930001565f9d,29,0,417,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3590,5b842ff5338a930001565f9d,29,2,418,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3591,5b842ff5338a930001565f9d,29,1,467,2,9,9,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3592,5b842ff5338a930001565f9d,29,1,1801,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3593,5b842ff5338a930001565f9d,29,0,549,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3594,5b842ff5338a930001565f9d,29,3,384,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3595,5b842ff5338a930001565f9d,29,2,435,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3596,5b842ff5338a930001565f9d,30,3,350,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3597,5b842ff5338a930001565f9d,30,1,566,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3598,5b842ff5338a930001565f9d,30,3,416,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3599,5b842ff5338a930001565f9d,30,2,318,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3600,5b842ff5338a930001565f9d,30,0,333,1,5,5,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3601,5b842ff5338a930001565f9d,30,0,1816,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3602,5b842ff5338a930001565f9d,30,1,1034,2,6,6,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3603,5b842ff5338a930001565f9d,30,1,2784,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3604,5b842ff5338a930001565f9d,30,0,934,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3605,5b842ff5338a930001565f9d,30,2,433,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3606,5b842ff5338a930001565f9d,30,1,318,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3607,5b842ff5338a930001565f9d,30,0,468,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3608,5b842ff5338a930001565f9d,30,3,300,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3609,5b842ff5338a930001565f9d,30,2,349,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3610,5b842ff5338a930001565f9d,NULL,NULL,NULL,NULL,NULL,NULL,4,call-function,NULL,NULL,NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",NULL
3611,5b842ff5338a930001565f9d,NULL,NULL,4424,NULL,NULL,NULL,5,html-button-response,NULL,NULL,NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",NULL
3612,5b842ff5338a930001565f9d,NULL,NULL,25085,NULL,NULL,NULL,6,survey-text,NULL,"{"Q0":"42","Q1":"male","Q2":"9"}",NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",1
3613,5b842ff5338a930001565f9d,NULL,NULL,10847,NULL,NULL,NULL,7,survey-multi-select,NULL,"{"Q0":["Desktop/Laptop Web Browser"]}",NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",2
3614,5b842ff5338a930001565f9d,NULL,NULL,30662,NULL,NULL,NULL,8,survey-multi-choice,NULL,"{"Q0":"Would play again","Q1":"Not sure","Q2":"Would motivate me","Q3":"Would motivate me"}",NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",3
3615,5b842ff5338a930001565f9d,NULL,NULL,28098,NULL,NULL,NULL,9,survey-text,NULL,"{"Q0":"good fun like typing lessons"}",NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",4
3616,5b686c87263ecb0001342e8c,NULL,NULL,25998,NULL,NULL,NULL,0,html-button-response,NULL,NULL,NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36",NULL
3617,5b686c87263ecb0001342e8c,1,3,934,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3618,5b686c87263ecb0001342e8c,1,1,766,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3619,5b686c87263ecb0001342e8c,1,3,651,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3620,5b686c87263ecb0001342e8c,1,2,951,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3621,5b686c87263ecb0001342e8c,1,0,834,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3622,5b686c87263ecb0001342e8c,1,1,566,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3623,5b686c87263ecb0001342e8c,1,0,583,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3624,5b686c87263ecb0001342e8c,1,2,669,3,8,8,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3625,5b686c87263ecb0001342e8c,1,2,2668,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3626,5b686c87263ecb0001342e8c,1,1,1450,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3627,5b686c87263ecb0001342e8c,1,0,1033,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3628,5b686c87263ecb0001342e8c,1,3,701,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3629,5b686c87263ecb0001342e8c,1,2,867,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3630,5b686c87263ecb0001342e8c,2,3,647,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3631,5b686c87263ecb0001342e8c,2,1,733,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3632,5b686c87263ecb0001342e8c,2,3,601,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3633,5b686c87263ecb0001342e8c,2,2,583,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3634,5b686c87263ecb0001342e8c,2,0,568,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3635,5b686c87263ecb0001342e8c,2,1,484,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3636,5b686c87263ecb0001342e8c,2,0,367,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3637,5b686c87263ecb0001342e8c,2,2,517,3,8,8,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3638,5b686c87263ecb0001342e8c,2,2,2169,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3639,5b686c87263ecb0001342e8c,2,1,585,0,9,9,1,unity-loader,0,NULL,"Level 1",NULL,NULL
3640,5b686c87263ecb0001342e8c,2,1,2233,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3641,5b686c87263ecb0001342e8c,2,0,500,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3642,5b686c87263ecb0001342e8c,2,3,533,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3643,5b686c87263ecb0001342e8c,2,2,551,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3644,5b686c87263ecb0001342e8c,3,3,568,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3645,5b686c87263ecb0001342e8c,3,1,617,1,2,2,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3646,5b686c87263ecb0001342e8c,3,3,400,3,3,3,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3647,5b686c87263ecb0001342e8c,3,2,502,2,4,4,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3648,5b686c87263ecb0001342e8c,3,0,545,0,5,5,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3649,5b686c87263ecb0001342e8c,3,1,400,1,6,6,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3650,5b686c87263ecb0001342e8c,3,0,318,0,7,7,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3651,5b686c87263ecb0001342e8c,3,2,700,2,8,8,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3652,5b686c87263ecb0001342e8c,3,1,683,1,9,9,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3653,5b686c87263ecb0001342e8c,3,0,533,0,10,10,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3654,5b686c87263ecb0001342e8c,3,3,782,3,11,11,1,unity-loader,1,NULL,"Level 1",NULL,NULL
3655,5b686c87263ecb0001342e8c,3,2,633,2,12,12,1,unity-loader,1,NULL,,NULL,NULL
3656,5b686c87263ecb0001342e8c,4,3,634,3,1,1,1,unity-loader,1,NULL,"Level 1",NULL,NULL
